kill,left,point_id,red_side,time,title,top
True,105,2311126,True,0.9717668488160291,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,431
True,130,2311127,False,0.9717668488160291,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,393
True,57,2311128,True,0.9744990892531876,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,438
True,14,2311129,True,0.9772313296903461,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,458
True,286,2311131,True,0.9849726775956285,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,298
True,126,2311133,True,0.9918032786885246,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,127
True,155,2311134,False,0.9918032786885246,Fnatic vs PSG Talon game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,137
True,86,2311139,False,0.029465930018416207,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,54
True,236,2311143,True,0.12338858195211787,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,230
True,55,2311146,False,0.17357274401473297,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,94
True,60,2311150,False,0.23388581952117865,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,75
True,143,2311152,True,0.2490791896869245,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,163
True,208,2311153,False,0.2523020257826888,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,184
True,133,2311154,False,0.2532228360957643,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,176
True,68,2311155,False,0.25828729281767954,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,219
True,148,2311165,True,0.2946593001841621,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,52
True,401,2311171,True,0.31261510128913444,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,244
True,289,2311174,False,0.3388581952117864,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,208
True,343,2311176,True,0.34576427255985265,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,239
True,303,2311191,False,0.6344383057090239,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,315
True,421,2311193,False,0.6441068139963168,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,340
True,388,2311194,False,0.6450276243093923,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,333
True,219,2311215,False,0.9755985267034991,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,271
True,182,2311217,False,0.9797421731123389,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,293
True,145,2311218,False,0.9811233885819521,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,297
True,185,2311219,False,0.9825046040515654,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,243
True,209,2311220,False,0.9834254143646409,RNG vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,305
True,270,2310787,False,0.07707129094412331,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,386
True,97,2310789,True,0.10558766859344894,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,263
True,402,2310792,True,0.15452793834296724,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,446
True,172,2310794,False,0.17610789980732178,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,39
True,95,2310801,False,0.2535645472061657,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,88
True,185,2310813,False,0.32947976878612717,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,30
True,451,2310814,False,0.330635838150289,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,393
True,481,2310819,True,0.34797687861271676,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,352
True,483,2310820,False,0.35067437379576105,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,344
True,471,2310821,True,0.3518304431599229,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,359
True,404,2310822,True,0.35414258188824665,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,457
True,232,2310824,False,0.3784200385356455,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,161
True,322,2310832,False,0.4581888246628131,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,190
True,315,2310837,False,0.5183044315992292,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,255
True,282,2310838,True,0.5198458574181117,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,262
True,282,2310839,True,0.520616570327553,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,241
True,299,2310840,True,0.5229287090558767,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,236
True,405,2310841,True,0.5302504816955684,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,53
True,360,2310845,False,0.5741811175337187,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,278
True,271,2310848,True,0.5903660886319846,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,293
True,324,2310849,False,0.5926782273603083,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,289
True,285,2310850,False,0.5957610789980732,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,207
True,270,2310854,False,0.6504816955684007,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,209
True,234,2310855,False,0.6527938342967244,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,223
True,244,2310856,False,0.6539499036608863,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,256
True,224,2310863,False,0.7645472061657033,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,273
True,156,2310864,True,0.7653179190751445,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,278
True,377,2310867,False,0.789980732177264,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,291
True,379,2310868,True,0.7903660886319845,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,315
True,378,2310869,False,0.7911368015414258,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,359
True,374,2310870,True,0.7926782273603082,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,336
True,377,2310871,True,0.7926782273603082,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,341
True,358,2310872,True,0.7934489402697495,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,346
True,381,2310873,True,0.7949903660886319,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,394
True,25,2310876,True,0.8277456647398844,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,135
True,127,2310885,True,0.8566473988439306,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,360
True,58,2310886,False,0.8570327552986513,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,352
True,74,2310887,False,0.861271676300578,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,366
True,109,2310888,False,0.8647398843930636,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,455
True,151,2310889,True,0.8732177263969172,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,355
True,136,2310891,True,0.8809248554913295,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,298
True,87,2310892,False,0.8813102119460501,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,294
True,275,2310893,True,0.8944123314065511,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,312
True,153,2310900,True,0.9734104046242774,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,154
True,144,2310901,False,0.9772639691714836,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,260
True,158,2310902,True,0.9784200385356455,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,290
True,167,2310903,True,0.9803468208092485,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,317
True,172,2310904,True,0.9811175337186898,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,319
True,75,2310905,True,0.986897880539499,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,165
True,34,2310911,True,0.9976878612716763,Fnatic vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,493
True,94,2310706,True,0.1399897066392177,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,238
True,274,2310712,True,0.23365928975810601,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,478
True,287,2310740,False,0.5393721049922799,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,475
True,298,2310741,False,0.5404014410705095,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,460
True,184,2310747,True,0.6263510036026763,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,480
True,208,2310748,False,0.6268656716417911,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,481
True,200,2310749,True,0.6273803396809058,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,479
True,191,2310750,True,0.6284096757591353,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,480
True,366,2310754,False,0.6994338651569737,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,319
True,341,2310755,False,0.700977869274318,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,292
True,316,2310756,False,0.7050952135872363,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,262
True,341,2310757,False,0.7071538857436953,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,275
True,237,2310761,True,0.7534740092640247,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,187
True,242,2310762,False,0.7545033453422543,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,196
True,206,2310771,True,0.9711785898095728,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,219
True,217,2310772,True,0.9732372619660319,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,274
True,285,2310773,True,0.9783839423571796,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,319
True,54,2310778,True,0.9927946474523932,PSG Talon vs RNG game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,435
True,52,2310571,False,0.07818747223456242,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,117
True,297,2310575,False,0.15415370946246112,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,208
True,304,2310576,True,0.1559306974677921,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,176
True,222,2310581,True,0.18924922256774768,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,423
True,353,2310582,True,0.21279431363838294,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,415
True,338,2310584,True,0.2145713016437139,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,394
True,259,2310586,False,0.22390048867170145,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,337
True,293,2310588,False,0.22612172367836517,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,364
True,152,2310590,True,0.2585517547756553,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,185
True,159,2310591,False,0.2594402487783207,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,191
True,159,2310592,True,0.2598844957796535,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,191
True,213,2310593,True,0.26254997778764994,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,201
True,162,2310601,False,0.3229675699689027,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,25
True,133,2310610,False,0.3562860950688583,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,63
True,291,2310614,False,0.3936028431808085,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,106
True,314,2310617,False,0.4095957352287872,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,458
True,250,2310620,True,0.44602398933807197,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,266
True,339,2310622,False,0.4615726343847179,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,336
True,302,2310630,False,0.5757441137272323,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,174
True,288,2310631,True,0.5784095957352288,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,176
True,286,2310632,False,0.579742336739227,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,177
True,283,2310633,False,0.5806308307418925,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,160
True,64,2310638,False,0.6148378498445135,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,175
True,53,2310639,True,0.6188360728565082,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,204
True,101,2310640,True,0.6290537538871612,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,198
True,151,2310643,False,0.6454908929364727,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,159
True,150,2310644,False,0.6468236339404709,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,175
True,177,2310645,False,0.6494891159484674,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,152
True,272,2310647,False,0.6841403820524211,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,245
True,370,2310654,False,0.7423367392270103,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,446
True,353,2310655,True,0.7423367392270103,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,451
True,351,2310656,False,0.742780986228343,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,463
True,346,2310658,False,0.7467792092403376,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,464
True,301,2310659,False,0.7503331852509996,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,430
True,274,2310660,False,0.7521101732563306,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,480
True,283,2310665,True,0.8418480675255442,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,226
True,201,2310666,True,0.8476232785428698,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,297
True,181,2310667,True,0.8489560195468681,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,315
True,187,2310668,False,0.8489560195468681,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,310
True,199,2310669,False,0.8494002665482008,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,293
True,208,2310670,True,0.8520657485561972,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,298
True,159,2310674,True,0.8698356286095069,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,148
True,327,2310677,True,0.9018214127054642,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,355
True,342,2310678,False,0.9035984007107952,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,358
True,365,2310679,True,0.9062638827187917,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,414
True,348,2310681,True,0.9084851177254554,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,454
True,359,2310682,True,0.9089293647267881,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,404
True,355,2310683,True,0.9089293647267881,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,405
True,355,2310684,False,0.9089293647267881,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,397
True,190,2310689,True,0.9666814749000444,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,382
True,172,2310690,False,0.9675699689027099,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,405
True,178,2310691,True,0.9773434029320303,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,482
True,123,2310694,True,0.9884495779653487,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,454
True,83,2310697,True,0.9942247889826744,RNG vs Fnatic game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,413
True,352,2310283,False,0.20733740967204004,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,246
True,349,2310284,False,0.21067259588660367,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,219
True,397,2310310,False,0.5936631461923291,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,307
True,437,2310312,True,0.5997776542523624,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,325
True,436,2310314,False,0.6003335186214563,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,327
True,479,2310315,False,0.6075597554196775,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,262
True,372,2310316,False,0.6153418565869928,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,382
True,380,2310317,False,0.6158977209560867,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,378
True,240,2310321,True,0.669816564758199,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,158
True,276,2310322,False,0.6737076153418566,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,163
True,315,2310324,False,0.6753752084491385,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,168
True,458,2310331,False,0.7682045580878266,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,253
True,480,2310342,False,0.9760978321289605,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,346
True,478,2310343,False,0.9777654252362423,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,344
True,480,2310344,False,0.9783212896053363,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,360
True,481,2310345,False,0.9799888827126181,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,344
True,470,2310346,False,0.9799888827126181,PSG Talon vs HLE game 1 Timeline - World Championship 2021 DAY6 - Games of Legends,358
True,438,2310190,False,0.12470698546647914,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,400
True,478,2310191,False,0.1275199249882794,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,368
True,476,2310195,False,0.19315518049695266,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,377
True,480,2310196,False,0.1940928270042194,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,366
True,165,2310199,True,0.24613220815752462,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,248
True,185,2310202,False,0.3005157055789967,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,207
True,203,2310208,False,0.3389592123769339,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,182
True,459,2310217,False,0.4181903422409752,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,365
True,386,2310223,False,0.5171120487576184,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,299
True,405,2310224,True,0.5236755743084857,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,338
True,242,2310230,True,0.5668073136427567,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,270
True,249,2310231,False,0.5672761368963901,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,244
True,267,2310232,False,0.5691514299109236,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,287
True,364,2310233,False,0.5714955461790905,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,314
True,129,2310236,False,0.6104078762306611,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,124
True,320,2310247,False,0.810126582278481,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,300
True,320,2310248,False,0.810126582278481,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,307
True,264,2310249,True,0.810126582278481,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,322
True,308,2310250,False,0.810126582278481,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,298
True,278,2310251,False,0.8138771683075481,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,314
True,399,2310262,False,0.9751523675574308,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,368
True,386,2310263,False,0.9756211908110642,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,359
True,387,2310264,False,0.976558837318331,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,392
True,425,2310269,False,0.993905297702766,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,47
True,419,2310270,False,0.9943741209563994,100 Thieves vs EDG game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,57
True,311,2310110,False,0.12392108508014797,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,216
True,34,2310111,False,0.1399506781750925,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,99
True,392,2310117,True,0.28606658446362515,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,454
True,81,2310119,False,0.32614056720098644,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,63
True,26,2310121,True,0.33292231812577067,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,51
True,77,2310123,True,0.3631319358816276,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,71
True,482,2310149,False,0.6085080147965475,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,299
True,188,2310157,True,0.6923551171393342,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,333
True,164,2310167,True,0.9087546239210851,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,203
True,216,2310168,True,0.9136868064118372,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,205
True,136,2310169,True,0.9204685573366215,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,348
True,178,2310175,True,0.9636251541307028,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,317
True,57,2310179,True,0.9876695437731196,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,418
True,65,2310181,True,0.9913686806411838,T1 vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,421
True,145,2309977,False,0.06349206349206349,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,39
True,139,2309976,True,0.06349206349206349,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,68
True,435,2309978,False,0.07936507936507936,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,397
True,417,2309980,True,0.08139142181695373,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,390
True,403,2309981,False,0.08240459304289091,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,359
True,24,2309985,True,0.1425194191151638,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,145
True,159,2309989,False,0.1816953731847349,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,162
True,175,2309992,True,0.18372171563660925,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,210
True,99,2309994,False,0.18574805808848363,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,81
True,39,2310003,True,0.24924012158054712,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,134
True,201,2310009,True,0.29753461668355285,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,303
True,197,2310016,True,0.3606889564336373,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,245
True,198,2310019,True,0.3698074974670719,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,73
True,232,2310020,True,0.37521107733873693,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,268
True,198,2310025,True,0.4204660587639311,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,256
True,110,2310027,True,0.430935494765282,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,119
True,89,2310038,True,0.5923674434312732,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,266
True,115,2310039,True,0.5940560621411686,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,268
True,180,2310041,False,0.6136440391759541,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,196
True,196,2310042,True,0.6139817629179332,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,182
True,236,2310043,False,0.6149949341438703,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,192
True,191,2310049,False,0.6767983789260384,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,67
True,224,2310050,True,0.6781492738939547,100 Thieves vs DFM game 1 Timeline - World Championship 2021 DAY5 - Games of Legends,67
